release,id,rg,ctr_n,ctr,yr,mn,sub,cst_n,cst,mag,pty_n,pty,can,pev1,vot1,vv1,ivv1,to1,cv1,cvs1,pv1,pvs1,pev2,vot2,vv2,ivv2,to2,cv2,cvs2,pv2,pvs2,seat
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,riformisti italiani,86,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,1399,6.341984844766557e-4,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,casapound italia,55,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,3948,0.0017897180514410138,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,sinistra ecologica libertà,89,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,144465,0.0654892697930336,-990,-990,-990,-990,-990,-990,-990,-990,-990,5
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,moVimento 5 stelle,76,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,562398,0.2549477815628052,-990,-990,-990,-990,-990,-990,-990,-990,-990,8
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,partito comunista dei lavoratori,78,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,5742,0.002602979075163603,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,scelta civica con monti per l'italia,88,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,172307,0.07811067998409271,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,partito di alternativa comunista,80,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,5196,0.002355464966967702,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,il popolo della libertà,65,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,637815,0.28913602232933044,-990,-990,-990,-990,-990,-990,-990,-990,-990,9
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,fare per fermare il declino,59,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,8448,0.0038296703714877367,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,centro democratico,56,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,32054,0.014530806802213192,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,unione di centro,92,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,45567,0.020656555891036987,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,fiamma tricolore,60,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,5140,0.0023300787433981895,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,io amo l'italia,69,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,2745,0.0012443708255887032,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,moderati in rivoluzione,75,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,9680,0.004388163797557354,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,PUGLIA,18,42,fratelli d'italia,62,-990,3297793,2306638,2174397,132241,0.6994490027427673,-990,-990,34264,0.01553265005350113,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,il popolo della libertà,65,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,188901,0.20404215157032013,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,grande sud - mpa,5017,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,3753,0.004053817596286535,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,la destra,70,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,3460,0.003737332532182336,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,lega nord,15,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,1330,0.0014366046525537968,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,lista amnistia giustizia libertà,73,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,2105,0.0022737239487469196,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,futuro e libertà,63,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,5494,0.005934365559369326,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,partito pensionati,81,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,4121,0.004451314453035593,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,centro democratico,56,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,5530,0.005973251070827246,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,moderati in rivoluzione,75,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,1508,0.0016288721235468984,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,liberali per l'italia - pli,5018,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,2711,0.0029282972682267427,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,rivoluzione civile,87,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,25895,0.027970585972070694,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,partito democratico,79,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,233278,0.2519761323928833,-990,-990,-990,-990,-990,-990,-990,-990,-990,8
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,unione di centro,92,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,25696,0.027755634859204292,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,indipendenza per la sardegna,66,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,7471,0.008069830015301704,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,meris,74,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,5897,0.0063696675933897495,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,sinistra ecologica libertà,89,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,34098,0.0368310883641243,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,moVimento 5 stelle,76,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,275241,0.29730263352394104,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,fratelli d'italia,62,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,16235,0.01753629930317402,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,fare per fermare il declino,59,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,3759,0.004060298670083284,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,forza nuova,61,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,1658,0.001790895126760006,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,partito comunista dei lavoratori,78,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,3170,0.0034240877721458673,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,scelta civica con monti per l'italia,88,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,55891,0.060370881110429764,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SARDEGNA,19,18,partito sardo d'azione,84,-990,1391515,950646,918367,32279,0.6831733584403992,-990,-990,18592,0.020082220435142517,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,forza nuova,61,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,2013,0.0017173306550830603,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,unione di centro,92,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,31608,0.026965418830513954,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,grande sud - mpa,5017,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,21473,0.01831904612481594,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,lega nord,15,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,2001,0.0017070932080969214,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,moderati in rivoluzione,75,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,8009,0.006832638289779425,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,sinistra ecologica libertà,89,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,24149,0.020601995289325714,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,lista amnistia giustizia libertà,73,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,6107,0.005210003815591335,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,la destra,70,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,6548,0.005586229730397463,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,futuro e libertà,63,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,6727,0.0057389382272958755,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,il popolo della libertà,65,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,306846,0.26177647709846497,-990,-990,-990,-990,-990,-990,-990,-990,-990,6
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,centro democratico,56,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,6550,0.005587936379015446,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,rivoluzione civile,87,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,43145,0.036807864904403687,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,moVimento 5 stelle,76,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,404944,0.34546583890914917,-990,-990,-990,-990,-990,-990,-990,-990,-990,6
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,liberali per l'italia - pli,5018,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,3712,0.0031667815055698156,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,partito democratico,79,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,218665,0.18654748797416687,-990,-990,-990,-990,-990,-990,-990,-990,-990,10
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,fare per fermare il declino,59,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,3697,0.0031539846677333117,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,fratelli d'italia,62,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,15303,0.013055295683443546,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 1,20,25,scelta civica con monti per l'italia,88,-990,1953081,1227651,1155094,72557,0.6285714507102966,-990,-990,60671,0.05175964534282684,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,unione di centro,92,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,39256,0.0293038971722126,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,moderati in rivoluzione,75,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,4586,0.0034233664628118277,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,scelta civica con monti per l'italia,88,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,68724,0.05130122974514961,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,futuro e libertà,63,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,8106,0.006050983443856239,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,rivoluzione civile,87,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,42231,0.03152468055486679,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,il popolo della libertà,65,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,359474,0.2683408856391907,-990,-990,-990,-990,-990,-990,-990,-990,-990,6
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,grande sud - mpa,5017,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,24857,0.018555304035544395,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,forza nuova,61,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,3222,0.002405164996162057,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,la destra,70,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,10969,0.008188161067664623,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,lega nord,15,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,2742,0.002046853769570589,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,liberali per l'italia - pli,5018,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,3839,0.002865744521841407,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,partito repubblicano italiano,41,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,1330,9.928210638463497e-4,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,fratelli d'italia,62,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,23800,0.017766272649168968,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,partito comunista dei lavoratori,78,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,3489,0.00260447571054101,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,centro democratico,56,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,12526,0.009350433945655823,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,moVimento 5 stelle,76,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,438613,0.32741671800613403,-990,-990,-990,-990,-990,-990,-990,-990,-990,7
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,movimento progetto italia - mid,5019,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,1878,0.0014018932124599814,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,fare per fermare il declino,59,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,4940,0.003687621094286442,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,lista amnistia giustizia libertà,73,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,5930,0.004426638130098581,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,sinistra ecologica libertà,89,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,27171,0.02028266340494156,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,partito democratico,79,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,249059,0.18591806292533875,-990,-990,-990,-990,-990,-990,-990,-990,-990,10
8,1438,Western Europe,Italy,380,2013,2,-990,SICILIA 2,21,27,fiamma tricolore,60,-990,2123209,1405186,1318338,86848,0.6618217825889587,-990,-990,2875,0.0021461357828229666,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,la destra,70,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,12688,0.00571824936196208,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,unione di centro,92,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,25673,0.01157035119831562,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,forza nuova,61,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,6884,0.0031024927739053965,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,centro democratico,56,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,6882,0.0031015912536531687,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,moderati in rivoluzione,75,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,2484,0.0011194932740181684,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,casapound italia,55,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,4519,0.0020366304088383913,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,moVimento 5 stelle,76,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,532699,0.2400776743888855,-990,-990,-990,-990,-990,-990,-990,-990,-990,5
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,sinistra ecologica libertà,89,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,84033,0.037872131913900375,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,scelta civica con monti per l'italia,88,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,153551,0.06920262426137924,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,il popolo della libertà,65,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,388046,0.17488522827625275,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,partito comunista dei lavoratori,78,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,15032,0.006774647161364555,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,partito democratico,79,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,831464,0.3747255802154541,-990,-990,-990,-990,-990,-990,-990,-990,-990,23
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,lega nord,15,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,16213,0.007306902203708887,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,rivoluzione civile,87,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,59778,0.02694084867835045,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,io amo l'italia,69,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,3730,0.0016810427187010646,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,fare per fermare il declino,59,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,21260,0.009581492282450199,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,fratelli d'italia,62,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,40139,0.018089910969138145,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,futuro e libertà,63,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,7943,0.0035797646269202232,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TOSCANA,22,38,lista amnistia giustizia libertà,73,-990,2885048,2284716,2201164,83552,0.7919161319732666,-990,-990,5843,0.002633332973346114,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,moderati in rivoluzione,75,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,1638,0.002701441291719675,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,partito democratico,79,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,101216,0.16692861914634705,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,sinistra ecologica libertà,89,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,23061,0.038032930344343185,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,lega nord,15,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,25350,0.04180802032351494,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,die freiheitlichen,58,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,48317,0.07968591898679733,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,moVimento 5 stelle,76,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,88632,0.14617468416690826,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,rivoluzione civile,87,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,8755,0.014439022168517113,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,scelta civica con monti per l'italia,88,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,79549,0.13119472563266754,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,la destra,70,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,3130,0.005162094719707966,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,il popolo della libertà,65,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,66128,0.1090603843331337,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,unione di centro,92,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,4803,0.007921258918941021,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,fare per fermare il declino,59,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,6308,0.010403352789580822,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,südtiroler volkspartei,52,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,146800,0.24210718274116516,-990,-990,-990,-990,-990,-990,-990,-990,-990,5
8,1438,Western Europe,Italy,380,2013,2,-990,TRENTINO-ALTO ADIGE,23,12,casapound italia,55,-990,777135,629748,597917,31831,0.8103457093238831,-990,-990,2656,0.004380358848720789,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,sinistra ecologica libertà,89,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,16772,0.03188914433121681,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,fratelli d'italia,62,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,14563,0.027689101174473763,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
